State,Occupation,Total Employees,Hourly Mean,Annual Mean,Hourly Median,Annual Median
Indiana,Maids and Housekeeping Cleaners,16070.0,11.1,23100.0,10.8,22460.0
Indiana,Pest Control Workers,1250.0,18.79,39090.0,17.38,36140.0
Indiana,Landscaping and Groundskeeping Workers,17700.0,14.56,30290.0,14.11,29360.0
Indiana,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",700.0,18.24,37940.0,17.36,36100.0
Indiana,Tree Trimmers and Pruners,730.0,18.29,38040.0,17.83,37090.0
Indiana,"Grounds Maintenance Workers, All Other",150.0,20.95,43580.0,18.97,39460.0
Indiana,Personal Care and Service Occupations,54010.0,12.86,26740.0,10.89,22640.0
Indiana,First-Line Supervisors of Gambling Services Workers,880.0,20.68,43010.0,20.79,43240.0
Indiana,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",3330.0,17.84,37110.0,16.61,34540.0
Indiana,Animal Trainers,200.0,13.38,27830.0,10.64,22140.0
Indiana,Animal Caretakers,4540.0,11.7,24330.0,10.51,21850.0
Indiana,Gambling Dealers,2290.0,10.61,22080.0,8.76,18230.0
Indiana,"Ushers, Lobby Attendants, and Ticket Takers",2290.0,9.63,20030.0,9.41,19570.0
Indiana,Amusement and Recreation Attendants,6420.0,10.01,20810.0,9.45,19660.0
Indiana,Costume Attendants,80.0,15.72,32700.0,14.09,29300.0
Indiana,"Locker Room, Coatroom, and Dressing Room Attendants",40.0,11.6,24130.0,11.39,23700.0
Indiana,Funeral Attendants,1440.0,11.97,24900.0,11.23,23350.0
Indiana,"Morticians, Undertakers, and Funeral Arrangers",670.0,28.55,59370.0,28.1,58440.0
Indiana,Barbers,230.0,14.71,30590.0,13.5,28090.0
Indiana,"Hairdressers, Hairstylists, and Cosmetologists",7340.0,13.36,27780.0,10.71,22280.0
Indiana,Manicurists and Pedicurists,710.0,14.18,29490.0,11.51,23940.0
Indiana,Skincare Specialists,660.0,13.5,28080.0,11.26,23430.0
Indiana,Baggage Porters and Bellhops,390.0,11.04,22970.0,10.47,21770.0
Indiana,Concierges,100.0,12.65,26310.0,10.95,22780.0
Indiana,Tour and Travel Guides,880.0,10.95,22780.0,9.94,20680.0
Indiana,Childcare Workers,8110.0,10.8,22470.0,10.31,21450.0
Indiana,Exercise Trainers and Group Fitness Instructors,4750.0,16.15,33600.0,14.74,30660.0
Indiana,Recreation Workers,6340.0,12.5,26000.0,11.1,23080.0
Indiana,Residential Advisors,1540.0,15.26,31750.0,14.47,30090.0
Indiana,"Crematory Operators and Personal Care and Service Workers, All Other",630.0,11.69,24310.0,11.04,22970.0
Indiana,Sales and Related Occupations,284150.0,19.59,40750.0,13.12,27280.0
Indiana,First-Line Supervisors of Retail Sales Workers,23280.0,20.15,41920.0,17.99,37410.0
Indiana,First-Line Supervisors of Non-Retail Sales Workers,3730.0,39.85,82890.0,34.87,72530.0
Indiana,Cashiers,69340.0,10.54,21930.0,10.21,21230.0
Indiana,Gambling Change Persons and Booth Cashiers,510.0,13.1,27250.0,11.97,24900.0
Indiana,Counter and Rental Clerks,8240.0,14.07,29270.0,12.83,26680.0
Indiana,Parts Salespersons,6690.0,16.01,33310.0,14.58,30330.0
Indiana,Retail Salespersons,88840.0,13.33,27730.0,11.16,23200.0
Indiana,Advertising Sales Agents,2380.0,24.9,51790.0,22.82,47470.0
Indiana,Insurance Sales Agents,9380.0,30.46,63360.0,24.98,51950.0
Indiana,"Securities, Commodities, and Financial Services Sales Agents",5280.0,42.5,88400.0,28.21,58680.0
Indiana,Travel Agents,550.0,20.55,42740.0,19.82,41220.0
Indiana,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",17140.0,32.71,68040.0,26.85,55850.0
Indiana,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",6900.0,46.43,96580.0,39.86,82910.0
Indiana,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",31500.0,35.32,73470.0,29.37,61090.0
Indiana,Demonstrators and Product Promoters,790.0,14.13,29380.0,12.44,25880.0
Indiana,Real Estate Brokers,710.0,43.13,89720.0,38.91,80940.0
Indiana,Real Estate Sales Agents,2860.0,22.92,47670.0,20.43,42490.0
Indiana,Sales Engineers,1060.0,48.46,100790.0,43.18,89810.0
Indiana,Telemarketers,3400.0,14.32,29790.0,11.93,24810.0
Indiana,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",130.0,14.82,30820.0,14.59,30340.0
Indiana,Office and Administrative Support Occupations,369170.0,18.37,38210.0,17.13,35630.0
Indiana,First-Line Supervisors of Office and Administrative Support Workers,28320.0,27.59,57380.0,25.58,53220.0
Indiana,"Switchboard Operators, Including Answering Service",970.0,14.11,29340.0,13.96,29040.0
Indiana,Telephone Operators,70.0,18.16,37770.0,16.48,34280.0
Indiana,"Communications Equipment Operators, All Other",40.0,20.93,43530.0,21.45,44620.0
Indiana,Bill and Account Collectors,3530.0,18.36,38180.0,17.27,35930.0
Indiana,Billing and Posting Clerks,8520.0,18.0,37440.0,17.46,36320.0
Indiana,"Bookkeeping, Accounting, and Auditing Clerks",26650.0,18.94,39400.0,18.29,38040.0
Indiana,Gambling Cage Workers,310.0,13.95,29020.0,13.51,28100.0
Indiana,Payroll and Timekeeping Clerks,2900.0,20.44,42520.0,20.06,41730.0
Indiana,Procurement Clerks,900.0,19.88,41360.0,19.88,41350.0
Indiana,Tellers,10040.0,14.11,29340.0,13.98,29070.0
Indiana,"Financial Clerks, All Other",300.0,20.44,42510.0,19.01,39540.0
Indiana,Brokerage Clerks,610.0,24.16,50250.0,23.33,48530.0
Indiana,Correspondence Clerks,300.0,15.31,31840.0,14.1,29320.0
Indiana,"Court, Municipal, and License Clerks",1760.0,16.13,33550.0,15.93,33140.0
Indiana,"Credit Authorizers, Checkers, and Clerks",310.0,22.12,46010.0,22.07,45910.0
Indiana,Customer Service Representatives,53480.0,17.95,37340.0,16.52,34370.0
Indiana,"Eligibility Interviewers, Government Programs",2230.0,17.86,37140.0,16.17,33640.0
Indiana,File Clerks,1850.0,15.72,32710.0,15.22,31660.0
Indiana,"Hotel, Motel, and Resort Desk Clerks",4730.0,10.81,22480.0,10.63,22110.0
Indiana,"Interviewers, Except Eligibility and Loan",6740.0,16.6,34530.0,16.27,33830.0
Indiana,"Library Assistants, Clerical",2610.0,11.87,24690.0,11.35,23600.0
Indiana,Loan Interviewers and Clerks,3040.0,17.29,35960.0,17.12,35600.0
Indiana,New Accounts Clerks,910.0,18.3,38070.0,17.56,36530.0
Indiana,Order Clerks,2860.0,13.82,28750.0,12.4,25800.0
Indiana,"Human Resources Assistants, Except Payroll and Timekeeping",1350.0,18.73,38960.0,18.88,39270.0
Indiana,Receptionists and Information Clerks,16140.0,13.97,29060.0,13.73,28560.0
Indiana,Reservation and Transportation Ticket Agents and Travel Clerks,1120.0,19.61,40790.0,16.55,34420.0
Indiana,"Information and Record Clerks, All Other",3520.0,20.43,42490.0,18.61,38710.0
Indiana,Cargo and Freight Agents,2740.0,20.78,43220.0,20.79,43240.0
Indiana,Couriers and Messengers,930.0,13.25,27550.0,13.23,27520.0
Indiana,Public Safety Telecommunicators,2080.0,18.11,37670.0,17.96,37360.0
Indiana,"Dispatchers, Except Police, Fire, and Ambulance",4420.0,21.83,45410.0,20.03,41670.0
Indiana,"Meter Readers, Utilities",1310.0,22.55,46910.0,21.63,44990.0
Indiana,Postal Service Clerks,1670.0,23.99,49900.0,23.16,48160.0
Indiana,Postal Service Mail Carriers,7200.0,24.92,51830.0,24.03,49990.0
Indiana,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",1750.0,23.6,49080.0,22.73,47270.0
Indiana,"Production, Planning, and Expediting Clerks",6300.0,23.94,49800.0,22.81,47430.0
Indiana,"Shipping, Receiving, and Inventory Clerks",20860.0,16.85,35050.0,16.41,34140.0
Indiana,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2760.0,17.37,36130.0,16.91,35170.0
Indiana,Executive Secretaries and Executive Administrative Assistants,5810.0,25.67,53380.0,25.02,52050.0
Indiana,Legal Secretaries and Administrative Assistants,2730.0,20.17,41960.0,18.68,38860.0
Indiana,Medical Secretaries and Administrative Assistants,11920.0,17.48,36350.0,17.0,35370.0
Indiana,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",23180.0,16.58,34490.0,16.2,33700.0
Indiana,Data Entry Keyers,2160.0,14.69,30560.0,14.52,30190.0
Indiana,Word Processors and Typists,180.0,16.55,34430.0,16.53,34380.0
Indiana,Desktop Publishers,170.0,15.38,31990.0,14.36,29880.0
Indiana,Insurance Claims and Policy Processing Clerks,5720.0,19.23,40000.0,18.53,38530.0
Indiana,"Mail Clerks and Mail Machine Operators, Except Postal Service",970.0,15.36,31960.0,15.51,32260.0
Indiana,"Office Clerks, General",73900.0,16.52,34370.0,15.91,33090.0
Indiana,"Office Machine Operators, Except Computer",430.0,17.08,35530.0,16.04,33370.0
Indiana,Proofreaders and Copy Markers,80.0,18.84,39180.0,18.08,37600.0
Indiana,Statistical Assistants,760.0,18.52,38510.0,17.21,35800.0
Indiana,"Office and Administrative Support Workers, All Other",3050.0,17.68,36780.0,17.41,36210.0
Indiana,"Farming, Fishing, and Forestry Occupations",3260.0,16.07,33440.0,14.84,30860.0
Indiana,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",150.0,27.98,58200.0,27.78,57790.0
Indiana,Agricultural Inspectors,200.0,19.9,41390.0,19.88,41360.0
Indiana,"Graders and Sorters, Agricultural Products",170.0,13.32,27700.0,13.39,27840.0
Indiana,Agricultural Equipment Operators,580.0,17.52,36440.0,17.19,35760.0
Indiana,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",1160.0,13.34,27740.0,12.26,25500.0
Indiana,"Farmworkers, Farm, Ranch, and Aquacultural Animals",440.0,13.97,29050.0,12.68,26370.0
Indiana,"Agricultural Workers, All Other",70.0,11.2,23290.0,9.54,19830.0
Indiana,Forest and Conservation Workers,120.0,12.83,26690.0,9.81,20410.0
Indiana,Fallers,110.0,27.73,57680.0,25.2,52420.0
Indiana,Logging Equipment Operators,220.0,18.47,38420.0,18.24,37940.0
Indiana,Log Graders and Scalers,40.0,18.0,37450.0,18.0,37440.0
Indiana,Construction and Extraction Occupations,127000.0,24.75,51480.0,22.98,47790.0
Indiana,First-Line Supervisors of Construction Trades and Extraction Workers,11290.0,32.02,66600.0,30.28,62980.0
Indiana,Boilermakers,830.0,34.85,72490.0,35.31,73440.0
Indiana,Brickmasons and Blockmasons,1940.0,27.25,56680.0,26.63,55400.0
Indiana,Stonemasons,120.0,26.07,54230.0,26.91,55980.0
Indiana,Carpenters,13920.0,23.47,48820.0,22.82,47470.0
Indiana,Carpet Installers,530.0,16.62,34560.0,15.98,33230.0
Indiana,"Floor Layers, Except Carpet, Wood, and Hard Tiles",240.0,20.43,42500.0,20.45,42530.0
Indiana,Floor Sanders and Finishers,40.0,19.45,40450.0,19.08,39690.0
Indiana,Tile and Stone Setters,560.0,19.54,40640.0,18.26,37990.0
Indiana,Cement Masons and Concrete Finishers,4720.0,21.73,45210.0,21.68,45090.0
Indiana,Construction Laborers,23500.0,19.48,40530.0,18.16,37780.0
Indiana,"Paving, Surfacing, and Tamping Equipment Operators",800.0,20.91,43490.0,18.91,39340.0
Indiana,Pile Driver Operators,50.0,43.12,89690.0,43.49,90460.0
Indiana,Operating Engineers and Other Construction Equipment Operators,10090.0,28.73,59770.0,27.78,57790.0
Indiana,Drywall and Ceiling Tile Installers,1080.0,22.32,46420.0,21.94,45640.0
Indiana,Electricians,16130.0,28.43,59130.0,27.52,57240.0
Indiana,Glaziers,1150.0,22.48,46750.0,22.34,46480.0
Indiana,"Insulation Workers, Floor, Ceiling, and Wall",700.0,17.95,37330.0,17.04,35430.0
Indiana,"Insulation Workers, Mechanical",400.0,28.53,59340.0,29.09,60510.0
Indiana,"Painters, Construction and Maintenance",3760.0,20.33,42280.0,18.77,39040.0
Indiana,Pipelayers,440.0,25.77,53610.0,26.12,54340.0
Indiana,"Plumbers, Pipefitters, and Steamfitters",11630.0,29.56,61480.0,28.63,59550.0
Indiana,Plasterers and Stucco Masons,100.0,24.32,50580.0,25.91,53880.0
Indiana,Reinforcing Iron and Rebar Workers,170.0,31.63,65790.0,31.25,65000.0
Indiana,Roofers,2840.0,20.94,43550.0,19.87,41320.0
Indiana,Sheet Metal Workers,4070.0,26.72,55580.0,24.18,50290.0
Indiana,Structural Iron and Steel Workers,2060.0,25.82,53710.0,24.32,50600.0
Indiana,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",440.0,21.68,45090.0,21.11,43900.0
Indiana,Helpers--Carpenters,320.0,14.51,30180.0,13.74,28570.0
Indiana,Helpers--Electricians,840.0,15.15,31510.0,14.48,30110.0
Indiana,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",140.0,15.68,32620.0,15.05,31310.0
Indiana,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",370.0,16.06,33410.0,15.21,31630.0
Indiana,Helpers--Roofers,40.0,15.06,31330.0,14.05,29230.0
Indiana,"Helpers, Construction Trades, All Other",410.0,17.68,36770.0,16.87,35100.0
Indiana,Construction and Building Inspectors,1340.0,23.09,48020.0,22.27,46310.0
Indiana,Elevator and Escalator Installers and Repairers,390.0,37.8,78630.0,38.81,80730.0
Indiana,Fence Erectors,310.0,16.35,34010.0,15.51,32260.0
Indiana,Hazardous Materials Removal Workers,880.0,21.24,44170.0,20.61,42870.0
Indiana,Highway Maintenance Workers,3980.0,18.22,37900.0,17.76,36930.0
Indiana,Rail-Track Laying and Maintenance Equipment Operators,280.0,28.38,59030.0,28.63,59540.0
Indiana,Septic Tank Servicers and Sewer Pipe Cleaners,510.0,19.12,39770.0,18.37,38210.0
Indiana,Miscellaneous Construction and Related Workers,500.0,15.84,32950.0,14.91,31000.0
Indiana,"Service Unit Operators, Oil and Gas",40.0,21.49,44690.0,20.75,43160.0
Indiana,"Excavating and Loading Machine and Dragline Operators, Surface Mining",350.0,22.59,46980.0,21.82,45380.0
Indiana,Continuous Mining Machine Operators,470.0,25.66,53370.0,25.77,53600.0
Indiana,"Roof Bolters, Mining",240.0,26.12,54340.0,26.72,55580.0
Indiana,"Loading and Moving Machine Operators, Underground Mining",140.0,30.11,62630.0,25.52,53080.0
Indiana,"Rock Splitters, Quarry",320.0,19.09,39700.0,18.43,38320.0
Indiana,"Roustabouts, Oil and Gas",100.0,19.66,40900.0,18.6,38680.0
Indiana,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",780.0,22.75,47310.0,21.52,44760.0
Indiana,"Installation, Maintenance, and Repair Occupations",133440.0,22.72,47260.0,21.44,44600.0
Indiana,"First-Line Supervisors of Mechanics, Installers, and Repairers",11310.0,31.68,65890.0,30.13,62680.0
Indiana,"Computer, Automated Teller, and Office Machine Repairers",1890.0,19.43,40420.0,17.26,35890.0
Indiana,"Radio, Cellular, and Tower Equipment Installers and Repairers",230.0,26.9,55960.0,26.78,55700.0
Indiana,"Telecommunications Equipment Installers and Repairers, Except Line Installers",1700.0,23.91,49740.0,22.9,47620.0
Indiana,Avionics Technicians,160.0,27.79,57790.0,27.61,57430.0
Indiana,"Electric Motor, Power Tool, and Related Repairers",510.0,19.5,40560.0,19.01,39550.0
Indiana,"Electrical and Electronics Installers and Repairers, Transportation Equipment",140.0,27.21,56600.0,28.09,58430.0
Indiana,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",1110.0,26.35,54800.0,26.11,54300.0
Indiana,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",630.0,36.96,76870.0,36.83,76600.0
Indiana,"Electronic Equipment Installers and Repairers, Motor Vehicles",180.0,19.89,41360.0,17.89,37200.0
Indiana,Audiovisual Equipment Installers and Repairers,990.0,22.88,47590.0,20.15,41920.0
Indiana,Security and Fire Alarm Systems Installers,1310.0,21.44,44590.0,19.8,41180.0
Indiana,Aircraft Mechanics and Service Technicians,1440.0,25.77,53610.0,26.19,54470.0
Indiana,Automotive Body and Related Repairers,3460.0,20.93,43530.0,19.3,40140.0
Indiana,Automotive Glass Installers and Repairers,230.0,17.87,37160.0,17.48,36360.0
Indiana,Automotive Service Technicians and Mechanics,14260.0,20.16,41940.0,18.9,39310.0
Indiana,Bus and Truck Mechanics and Diesel Engine Specialists,8150.0,22.2,46180.0,22.06,45890.0
Indiana,Farm Equipment Mechanics and Service Technicians,1100.0,20.75,43150.0,20.41,42460.0
Indiana,"Mobile Heavy Equipment Mechanics, Except Engines",3280.0,24.64,51250.0,23.58,49050.0
Indiana,Rail Car Repairers,700.0,24.81,51600.0,24.44,50840.0
Indiana,Motorboat Mechanics and Service Technicians,560.0,17.32,36030.0,17.33,36050.0
Indiana,Motorcycle Mechanics,470.0,18.56,38600.0,17.67,36750.0
Indiana,Outdoor Power Equipment and Other Small Engine Mechanics,1070.0,16.97,35290.0,16.14,33570.0
Indiana,Bicycle Repairers,500.0,12.59,26180.0,12.46,25930.0
Indiana,Recreational Vehicle Service Technicians,970.0,20.27,42160.0,19.45,40450.0
Indiana,Tire Repairers and Changers,3070.0,13.52,28120.0,12.85,26730.0
Indiana,Mechanical Door Repairers,370.0,19.15,39840.0,18.48,38430.0
Indiana,"Control and Valve Installers and Repairers, Except Mechanical Door",940.0,29.92,62230.0,30.07,62540.0
Indiana,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",7180.0,24.74,51450.0,23.58,49040.0
Indiana,Home Appliance Repairers,480.0,19.79,41160.0,19.75,41080.0
Indiana,Industrial Machinery Mechanics,12670.0,26.0,54080.0,25.37,52770.0
Indiana,"Maintenance Workers, Machinery",1560.0,23.48,48830.0,23.37,48610.0
Indiana,Millwrights,2490.0,26.48,55070.0,26.73,55590.0
Indiana,"Refractory Materials Repairers, Except Brickmasons",110.0,27.22,56610.0,27.54,57280.0
Indiana,Electrical Power-Line Installers and Repairers,3100.0,33.48,69640.0,35.08,72970.0
Indiana,Telecommunications Line Installers and Repairers,1800.0,21.19,44080.0,19.39,40330.0
Indiana,Medical Equipment Repairers,1410.0,23.09,48040.0,21.91,45570.0
Indiana,Musical Instrument Repairers and Tuners,200.0,16.37,34050.0,14.58,30330.0
Indiana,"Precision Instrument and Equipment Repairers, All Other",250.0,26.93,56010.0,28.04,58330.0
Indiana,"Maintenance and Repair Workers, General",35440.0,19.84,41270.0,18.98,39490.0
Indiana,Wind Turbine Service Technicians,120.0,24.84,51680.0,22.81,47440.0
Indiana,"Coin, Vending, and Amusement Machine Servicers and Repairers",1190.0,16.54,34410.0,16.78,34890.0
Indiana,Locksmiths and Safe Repairers,330.0,17.67,36760.0,17.1,35570.0
Indiana,Riggers,330.0,26.76,55660.0,25.04,52070.0
Indiana,Signal and Track Switch Repairers,250.0,35.31,73450.0,35.98,74830.0
Indiana,"Helpers--Installation, Maintenance, and Repair Workers",1280.0,13.89,28890.0,13.59,28270.0
Indiana,"Installation, Maintenance, and Repair Workers, All Other",2400.0,19.32,40190.0,17.79,37000.0
Indiana,Production Occupations,386740.0,19.11,39750.0,17.57,36540.0
Indiana,First-Line Supervisors of Production and Operating Workers,24450.0,30.24,62910.0,28.81,59920.0
Indiana,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",50.0,23.44,48760.0,23.61,49110.0
Indiana,"Coil Winders, Tapers, and Finishers",500.0,17.89,37220.0,17.67,36750.0
Indiana,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",8650.0,15.43,32090.0,14.54,30240.0
Indiana,Structural Metal Fabricators and Fitters,2400.0,18.77,39050.0,18.02,37480.0
Indiana,Fiberglass Laminators and Fabricators,2580.0,17.17,35720.0,17.24,35850.0
Indiana,Miscellaneous Assemblers and Fabricators,91280.0,18.47,38420.0,16.91,35170.0
Indiana,Bakers,2520.0,12.49,25970.0,11.76,24470.0
Indiana,Butchers and Meat Cutters,2090.0,15.5,32240.0,14.55,30270.0
Indiana,"Meat, Poultry, and Fish Cutters and Trimmers",1860.0,13.79,28680.0,13.62,28330.0
Indiana,Slaughterers and Meat Packers,1030.0,15.2,31630.0,14.9,30990.0
Indiana,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",370.0,16.87,35080.0,16.76,34860.0
Indiana,Food Batchmakers,3530.0,16.12,33530.0,15.76,32770.0
Indiana,Food Cooking Machine Operators and Tenders,750.0,15.33,31890.0,15.02,31240.0
Indiana,"Food Processing Workers, All Other",590.0,13.57,28220.0,13.28,27630.0
Indiana,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",4840.0,17.46,36320.0,16.8,34950.0
Indiana,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",1070.0,22.44,46670.0,20.56,42770.0
Indiana,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",16050.0,16.93,35210.0,16.26,33820.0
Indiana,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",720.0,18.12,37680.0,16.14,33580.0
Indiana,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5290.0,18.24,37940.0,17.19,35760.0
Indiana,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2040.0,20.02,41640.0,18.87,39260.0
Indiana,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",420.0,22.03,45820.0,21.54,44810.0
Indiana,Machinists,19630.0,21.58,44880.0,21.08,43840.0
Indiana,Metal-Refining Furnace Operators and Tenders,1190.0,20.41,42440.0,19.5,40570.0
Indiana,"Pourers and Casters, Metal",610.0,19.27,40080.0,17.57,36550.0
Indiana,"Model Makers, Metal and Plastic",40.0,24.33,50600.0,20.74,43140.0
Indiana,"Patternmakers, Metal and Plastic",230.0,24.15,50220.0,25.21,52440.0
Indiana,Foundry Mold and Coremakers,720.0,17.95,37340.0,17.14,35660.0
Indiana,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",13700.0,17.2,35780.0,16.1,33480.0
Indiana,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5480.0,20.04,41680.0,18.71,38910.0
Indiana,Tool and Die Makers,4170.0,25.93,53940.0,25.86,53780.0
Indiana,"Welders, Cutters, Solderers, and Brazers",16550.0,20.27,42160.0,19.23,40010.0
Indiana,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3000.0,16.81,34950.0,16.22,33740.0
Indiana,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2110.0,19.49,40530.0,18.46,38390.0
Indiana,"Layout Workers, Metal and Plastic",180.0,24.07,50070.0,23.64,49170.0
Indiana,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",2030.0,15.85,32960.0,14.96,31120.0
Indiana,"Tool Grinders, Filers, and Sharpeners",220.0,20.54,42730.0,19.61,40800.0
Indiana,"Metal Workers and Plastic Workers, All Other",750.0,17.33,36050.0,17.32,36020.0
Indiana,Prepress Technicians and Workers,790.0,17.81,37040.0,17.87,37170.0
Indiana,Printing Press Operators,4750.0,16.67,34670.0,16.08,33450.0
Indiana,Print Binding and Finishing Workers,1550.0,16.09,33460.0,15.13,31460.0
Indiana,Laundry and Dry-Cleaning Workers,4770.0,11.38,23680.0,10.73,22310.0
Indiana,"Pressers, Textile, Garment, and Related Materials",370.0,12.66,26330.0,12.62,26250.0
Indiana,Sewing Machine Operators,2880.0,14.08,29280.0,13.71,28530.0
Indiana,Shoe and Leather Workers and Repairers,150.0,16.21,33710.0,17.25,35890.0
Indiana,"Tailors, Dressmakers, and Custom Sewers",590.0,15.11,31430.0,14.46,30080.0
Indiana,"Textile Cutting Machine Setters, Operators, and Tenders",190.0,13.82,28750.0,13.89,28900.0
Indiana,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",100.0,14.16,29460.0,13.76,28620.0
Indiana,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",80.0,13.35,27760.0,13.37,27800.0
Indiana,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",770.0,19.41,40370.0,19.89,41370.0
Indiana,Upholsterers,1700.0,17.39,36180.0,16.9,35150.0
Indiana,Cabinetmakers and Bench Carpenters,5290.0,16.9,35160.0,16.37,34040.0
Indiana,Furniture Finishers,1170.0,15.92,33110.0,15.54,32330.0
Indiana,"Sawing Machine Setters, Operators, and Tenders, Wood",1760.0,16.39,34080.0,16.2,33690.0
Indiana,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",4090.0,15.73,32730.0,15.56,32360.0
Indiana,"Woodworkers, All Other",180.0,20.71,43080.0,22.28,46340.0
Indiana,Power Distributors and Dispatchers,240.0,38.2,79460.0,39.86,82920.0
Indiana,Power Plant Operators,770.0,32.99,68610.0,32.76,68140.0
Indiana,Stationary Engineers and Boiler Operators,530.0,25.48,53000.0,26.44,54990.0
Indiana,Water and Wastewater Treatment Plant and System Operators,3430.0,21.07,43820.0,20.59,42830.0
Indiana,Chemical Plant and System Operators,540.0,23.33,48540.0,21.55,44820.0
Indiana,Gas Plant Operators,260.0,33.15,68950.0,33.56,69800.0
Indiana,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",770.0,27.55,57300.0,28.4,59070.0
Indiana,"Plant and System Operators, All Other",120.0,30.2,62810.0,30.38,63190.0
Indiana,Chemical Equipment Operators and Tenders,2640.0,22.26,46310.0,21.6,44940.0
Indiana,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1060.0,20.94,43550.0,20.0,41590.0
Indiana,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",920.0,18.02,37480.0,17.59,36580.0
Indiana,"Grinding and Polishing Workers, Hand",1110.0,15.68,32620.0,15.03,31270.0
Indiana,"Mixing and Blending Machine Setters, Operators, and Tenders",5280.0,18.57,38630.0,17.92,37280.0
Indiana,"Cutters and Trimmers, Hand",150.0,13.97,29060.0,13.96,29040.0
Indiana,"Cutting and Slicing Machine Setters, Operators, and Tenders",2340.0,16.12,33520.0,15.05,31310.0
Indiana,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3020.0,16.76,34860.0,15.55,32350.0
Indiana,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",840.0,18.49,38450.0,17.99,37410.0
Indiana,"Inspectors, Testers, Sorters, Samplers, and Weighers",20330.0,19.59,40740.0,18.3,38060.0
Indiana,Jewelers and Precious Stone and Metal Workers,420.0,20.18,41970.0,19.62,40810.0
Indiana,Dental Laboratory Technicians,880.0,18.53,38540.0,17.24,35870.0
Indiana,Medical Appliance Technicians,520.0,17.62,36660.0,13.92,28940.0
Indiana,Ophthalmic Laboratory Technicians,260.0,17.57,36540.0,17.28,35950.0
Indiana,Packaging and Filling Machine Operators and Tenders,9820.0,16.46,34240.0,15.67,32590.0
Indiana,"Painting, Coating, and Decorating Workers",560.0,16.86,35070.0,15.76,32780.0
Indiana,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",8660.0,19.23,40010.0,18.28,38030.0
Indiana,Photographic Process Workers and Processing Machine Operators,330.0,14.15,29440.0,11.64,24220.0
Indiana,Computer Numerically Controlled Tool Operators,6190.0,19.73,41040.0,19.08,39690.0
Indiana,Computer Numerically Controlled Tool Programmers,740.0,23.63,49150.0,22.7,47210.0
Indiana,Adhesive Bonding Machine Operators and Tenders,720.0,16.02,33330.0,15.39,32020.0
Indiana,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",260.0,16.02,33320.0,15.39,32020.0
Indiana,Cooling and Freezing Equipment Operators and Tenders,240.0,17.73,36880.0,16.43,34180.0
