State,Occupation,Total Employees,Hourly Mean,Annual Mean,Hourly Median,Annual Median
Georgia,Construction Laborers,27790.0,13.43,27940.0,12.25,25470.0
Georgia,"Paving, Surfacing, and Tamping Equipment Operators",1680.0,15.96,33190.0,15.41,32060.0
Georgia,Operating Engineers and Other Construction Equipment Operators,7950.0,16.34,33990.0,15.48,32200.0
Georgia,Drywall and Ceiling Tile Installers,1320.0,16.08,33440.0,16.0,33290.0
Georgia,Tapers,70.0,17.14,35660.0,17.04,35450.0
Georgia,Electricians,16070.0,21.76,45270.0,20.45,42540.0
Georgia,Glaziers,730.0,16.86,35060.0,16.82,34980.0
Georgia,"Insulation Workers, Floor, Ceiling, and Wall",460.0,14.54,30240.0,14.27,29680.0
Georgia,"Insulation Workers, Mechanical",700.0,19.67,40920.0,17.36,36120.0
Georgia,"Painters, Construction and Maintenance",4130.0,17.09,35550.0,16.26,33830.0
Georgia,Paperhangers,50.0,17.37,36130.0,15.11,31430.0
Georgia,Pipelayers,970.0,14.83,30850.0,14.14,29410.0
Georgia,"Plumbers, Pipefitters, and Steamfitters",6770.0,21.18,44060.0,19.68,40940.0
Georgia,Roofers,1840.0,16.0,33290.0,14.47,30110.0
Georgia,Sheet Metal Workers,4580.0,20.74,43140.0,21.94,45640.0
Georgia,Structural Iron and Steel Workers,1350.0,18.63,38750.0,16.77,34880.0
Georgia,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",210.0,12.42,25830.0,11.81,24560.0
Georgia,Helpers--Carpenters,470.0,12.2,25380.0,11.9,24750.0
Georgia,Helpers--Electricians,3310.0,12.84,26710.0,12.37,25730.0
Georgia,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",220.0,11.87,24690.0,11.81,24560.0
Georgia,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2080.0,12.14,25260.0,11.78,24510.0
Georgia,Helpers--Roofers,440.0,12.22,25410.0,12.16,25300.0
Georgia,"Helpers, Construction Trades, All Other",500.0,10.37,21580.0,9.11,18950.0
Georgia,Construction and Building Inspectors,2030.0,23.89,49700.0,22.68,47180.0
Georgia,Elevator Installers and Repairers,420.0,28.5,59270.0,29.4,61160.0
Georgia,Fence Erectors,320.0,15.94,33160.0,15.34,31910.0
Georgia,Hazardous Materials Removal Workers,820.0,18.0,37450.0,17.96,37370.0
Georgia,Highway Maintenance Workers,2310.0,13.2,27460.0,12.69,26390.0
Georgia,Rail-Track Laying and Maintenance Equipment Operators,340.0,19.85,41280.0,20.34,42300.0
Georgia,Septic Tank Servicers and Sewer Pipe Cleaners,620.0,15.96,33190.0,15.15,31500.0
Georgia,"Rotary Drill Operators, Oil and Gas",30.0,24.41,50760.0,19.32,40190.0
Georgia,"Earth Drillers, Except Oil and Gas",300.0,19.59,40750.0,18.39,38250.0
Georgia,"Explosives Workers, Ordnance Handling Experts, and Blasters",120.0,23.96,49830.0,24.47,50900.0
Georgia,Continuous Mining Machine Operators,160.0,16.36,34040.0,16.14,33560.0
Georgia,Mine Cutting and Channeling Machine Operators,110.0,18.58,38640.0,19.12,39780.0
Georgia,"Rock Splitters, Quarry",190.0,15.05,31300.0,14.53,30220.0
Georgia,Helpers--Extraction Workers,160.0,12.93,26890.0,12.23,25440.0
Georgia,"Installation, Maintenance, and Repair Occupations",163410.0,20.26,42140.0,18.8,39110.0
Georgia,"First-Line Supervisors of Mechanics, Installers, and Repairers",13380.0,29.04,60410.0,28.02,58280.0
Georgia,"Computer, Automated Teller, and Office Machine Repairers",3730.0,17.5,36400.0,17.19,35770.0
Georgia,"Radio, Cellular, and Tower Equipment Installers and Repairers",130.0,23.73,49360.0,21.98,45720.0
Georgia,"Telecommunications Equipment Installers and Repairers, Except Line Installers",9470.0,24.48,50920.0,25.18,52380.0
Georgia,Avionics Technicians,1170.0,25.68,53420.0,25.08,52160.0
Georgia,"Electric Motor, Power Tool, and Related Repairers",280.0,20.27,42160.0,19.2,39940.0
Georgia,"Electrical and Electronics Installers and Repairers, Transportation Equipment",160.0,23.49,48860.0,23.07,47990.0
Georgia,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3380.0,25.46,52960.0,26.0,54080.0
Georgia,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",910.0,31.21,64910.0,32.03,66620.0
Georgia,"Electronic Equipment Installers and Repairers, Motor Vehicles",130.0,14.8,30790.0,14.87,30930.0
Georgia,Electronic Home Entertainment Equipment Installers and Repairers,490.0,17.14,35660.0,16.57,34480.0
Georgia,Security and Fire Alarm Systems Installers,1250.0,18.93,39370.0,19.32,40180.0
Georgia,Aircraft Mechanics and Service Technicians,7880.0,27.74,57710.0,26.56,55240.0
Georgia,Automotive Body and Related Repairers,4050.0,20.87,43420.0,19.44,40440.0
Georgia,Automotive Glass Installers and Repairers,200.0,13.46,27990.0,13.51,28100.0
Georgia,Automotive Service Technicians and Mechanics,20160.0,17.98,37390.0,16.45,34220.0
Georgia,Bus and Truck Mechanics and Diesel Engine Specialists,6380.0,20.56,42770.0,19.73,41030.0
Georgia,Farm Equipment Mechanics and Service Technicians,390.0,15.56,32370.0,15.33,31890.0
Georgia,"Mobile Heavy Equipment Mechanics, Except Engines",2510.0,20.11,41820.0,19.62,40800.0
Georgia,Rail Car Repairers,630.0,23.0,47840.0,23.11,48070.0
Georgia,Motorboat Mechanics and Service Technicians,300.0,18.01,37460.0,16.14,33570.0
Georgia,Motorcycle Mechanics,360.0,18.48,38430.0,17.15,35680.0
Georgia,Outdoor Power Equipment and Other Small Engine Mechanics,730.0,13.97,29060.0,12.69,26390.0
Georgia,Bicycle Repairers,340.0,10.73,22310.0,9.19,19120.0
Georgia,Tire Repairers and Changers,3760.0,11.69,24320.0,11.07,23030.0
Georgia,Mechanical Door Repairers,620.0,17.74,36900.0,17.89,37210.0
Georgia,"Control and Valve Installers and Repairers, Except Mechanical Door",640.0,23.56,49000.0,24.1,50130.0
Georgia,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",7660.0,19.47,40500.0,18.41,38300.0
Georgia,Home Appliance Repairers,440.0,18.64,38760.0,17.65,36720.0
Georgia,Industrial Machinery Mechanics,10230.0,21.5,44710.0,20.63,42910.0
Georgia,"Maintenance Workers, Machinery",2800.0,18.75,38990.0,18.37,38200.0
Georgia,Millwrights,1390.0,21.36,44420.0,20.61,42880.0
Georgia,Electrical Power-Line Installers and Repairers,4240.0,23.48,48830.0,24.22,50370.0
Georgia,Telecommunications Line Installers and Repairers,2470.0,17.76,36930.0,16.1,33490.0
Georgia,Medical Equipment Repairers,490.0,20.48,42590.0,19.11,39750.0
Georgia,"Maintenance and Repair Workers, General",41370.0,17.4,36190.0,16.7,34730.0
Georgia,"Coin, Vending, and Amusement Machine Servicers and Repairers",770.0,16.91,35170.0,17.24,35850.0
Georgia,"Fabric Menders, Except Garment",220.0,11.38,23660.0,11.81,24570.0
Georgia,Locksmiths and Safe Repairers,440.0,16.79,34910.0,16.4,34100.0
Georgia,Manufactured Building and Mobile Home Installers,130.0,12.11,25180.0,11.27,23440.0
Georgia,Riggers,160.0,21.06,43810.0,22.4,46590.0
Georgia,Signal and Track Switch Repairers,180.0,23.72,49340.0,24.09,50120.0
Georgia,"Helpers--Installation, Maintenance, and Repair Workers",3970.0,12.2,25380.0,11.58,24080.0
Georgia,"Installation, Maintenance, and Repair Workers, All Other",2450.0,17.84,37100.0,15.99,33260.0
Georgia,Production Occupations,276360.0,15.15,31520.0,13.47,28030.0
Georgia,First-Line Supervisors of Production and Operating Workers,18790.0,27.05,56260.0,25.54,53120.0
Georgia,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2200.0,21.27,44250.0,21.52,44770.0
Georgia,"Coil Winders, Tapers, and Finishers",490.0,17.41,36210.0,18.41,38290.0
Georgia,Electrical and Electronic Equipment Assemblers,2720.0,15.9,33080.0,14.77,30720.0
Georgia,Engine and Other Machine Assemblers,170.0,16.89,35130.0,15.66,32570.0
Georgia,Structural Metal Fabricators and Fitters,2160.0,16.05,33380.0,15.25,31710.0
Georgia,Fiberglass Laminators and Fabricators,260.0,12.78,26580.0,11.91,24760.0
Georgia,Team Assemblers,44520.0,13.69,28460.0,12.81,26650.0
Georgia,"Assemblers and Fabricators, All Other",3110.0,11.83,24600.0,10.86,22600.0
Georgia,Bakers,4830.0,10.75,22350.0,10.14,21090.0
Georgia,Butchers and Meat Cutters,4040.0,12.72,26470.0,12.4,25790.0
Georgia,"Meat, Poultry, and Fish Cutters and Trimmers",12500.0,9.99,20770.0,10.1,21000.0
Georgia,Slaughterers and Meat Packers,2750.0,10.46,21750.0,10.5,21850.0
Georgia,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",370.0,12.34,25670.0,12.25,25470.0
Georgia,Food Batchmakers,2640.0,13.89,28880.0,13.16,27360.0
Georgia,Food Cooking Machine Operators and Tenders,1020.0,15.9,33060.0,16.06,33400.0
Georgia,"Food Processing Workers, All Other",640.0,12.38,25750.0,11.48,23890.0
Georgia,"Computer-Controlled Machine Tool Operators, Metal and Plastic",1370.0,16.83,35020.0,16.68,34700.0
Georgia,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",200.0,20.86,43390.0,20.44,42520.0
Georgia,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2110.0,15.77,32790.0,15.94,33160.0
Georgia,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",520.0,13.77,28640.0,12.28,25530.0
Georgia,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",420.0,16.25,33800.0,15.88,33030.0
Georgia,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",3660.0,14.19,29520.0,13.83,28760.0
Georgia,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",220.0,15.97,33210.0,15.51,32270.0
Georgia,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1250.0,15.22,31660.0,14.34,29830.0
Georgia,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",610.0,16.81,34970.0,16.44,34200.0
Georgia,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",250.0,16.08,33450.0,15.44,32120.0
Georgia,Machinists,7460.0,17.81,37050.0,16.65,34640.0
Georgia,Metal-Refining Furnace Operators and Tenders,310.0,16.34,34000.0,16.15,33580.0
Georgia,"Pourers and Casters, Metal",40.0,14.48,30110.0,13.44,27960.0
Georgia,"Patternmakers, Metal and Plastic",50.0,17.44,36280.0,17.53,36450.0
Georgia,Foundry Mold and Coremakers,360.0,15.08,31380.0,14.83,30850.0
Georgia,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3280.0,13.33,27720.0,12.79,26610.0
Georgia,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1420.0,15.99,33260.0,15.55,32330.0
Georgia,Tool and Die Makers,1080.0,23.88,49680.0,22.48,46770.0
Georgia,"Welders, Cutters, Solderers, and Brazers",7950.0,17.01,35380.0,16.25,33800.0
Georgia,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",1620.0,16.08,33450.0,16.13,33550.0
Georgia,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",290.0,18.53,38540.0,18.19,37840.0
Georgia,"Layout Workers, Metal and Plastic",70.0,20.32,42270.0,22.25,46290.0
Georgia,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",500.0,18.82,39140.0,16.81,34960.0
Georgia,"Tool Grinders, Filers, and Sharpeners",150.0,14.65,30470.0,14.01,29140.0
Georgia,"Metal Workers and Plastic Workers, All Other",150.0,18.57,38620.0,17.93,37300.0
Georgia,Prepress Technicians and Workers,880.0,18.99,39500.0,19.19,39920.0
Georgia,Printing Press Operators,4730.0,17.03,35430.0,16.09,33460.0
Georgia,Print Binding and Finishing Workers,1760.0,15.22,31650.0,14.86,30900.0
Georgia,Laundry and Dry-Cleaning Workers,6200.0,9.67,20110.0,9.23,19190.0
Georgia,"Pressers, Textile, Garment, and Related Materials",1920.0,9.76,20300.0,9.66,20090.0
Georgia,Sewing Machine Operators,5190.0,11.61,24140.0,10.91,22690.0
Georgia,Shoe and Leather Workers and Repairers,100.0,10.81,22480.0,10.89,22650.0
Georgia,"Sewers, Hand",130.0,12.19,25350.0,12.64,26290.0
Georgia,"Tailors, Dressmakers, and Custom Sewers",450.0,12.14,25250.0,10.74,22340.0
Georgia,Textile Bleaching and Dyeing Machine Operators and Tenders,1970.0,12.86,26760.0,12.64,26300.0
Georgia,"Textile Cutting Machine Setters, Operators, and Tenders",2090.0,12.9,26830.0,13.1,27260.0
Georgia,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",4910.0,13.82,28740.0,13.69,28470.0
Georgia,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",7990.0,13.16,27360.0,13.18,27410.0
Georgia,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2300.0,16.37,34040.0,16.1,33490.0
Georgia,Fabric and Apparel Patternmakers,50.0,13.4,27860.0,12.49,25990.0
Georgia,Upholsterers,700.0,14.7,30580.0,13.77,28630.0
Georgia,"Textile, Apparel, and Furnishings Workers, All Other",790.0,14.78,30740.0,13.71,28530.0
Georgia,Cabinetmakers and Bench Carpenters,2420.0,14.25,29630.0,13.92,28960.0
Georgia,Furniture Finishers,290.0,13.37,27810.0,12.9,26830.0
Georgia,"Sawing Machine Setters, Operators, and Tenders, Wood",1670.0,13.27,27600.0,12.84,26710.0
Georgia,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2090.0,12.91,26840.0,12.84,26700.0
Georgia,"Woodworkers, All Other",40.0,21.28,44270.0,22.91,47650.0
Georgia,Power Distributors and Dispatchers,290.0,35.01,72830.0,36.26,75420.0
Georgia,Power Plant Operators,1120.0,29.24,60820.0,29.82,62020.0
Georgia,Stationary Engineers and Boiler Operators,720.0,24.85,51690.0,25.78,53620.0
Georgia,Water and Wastewater Treatment Plant and System Operators,2530.0,17.57,36550.0,17.12,35620.0
Georgia,Chemical Plant and System Operators,980.0,25.46,52960.0,25.54,53120.0
Georgia,Gas Plant Operators,100.0,26.76,55660.0,26.52,55160.0
Georgia,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",300.0,25.98,54030.0,24.89,51760.0
Georgia,"Plant and System Operators, All Other",180.0,27.75,57720.0,27.03,56210.0
Georgia,Chemical Equipment Operators and Tenders,1920.0,19.92,41430.0,19.66,40880.0
Georgia,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1190.0,18.51,38510.0,18.27,38000.0
Georgia,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",910.0,14.29,29720.0,13.69,28470.0
Georgia,"Grinding and Polishing Workers, Hand",780.0,13.27,27610.0,11.79,24520.0
Georgia,"Mixing and Blending Machine Setters, Operators, and Tenders",4150.0,15.79,32850.0,15.35,31930.0
Georgia,"Cutters and Trimmers, Hand",730.0,11.76,24460.0,10.73,22320.0
Georgia,"Cutting and Slicing Machine Setters, Operators, and Tenders",1980.0,15.29,31800.0,14.08,29300.0
Georgia,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2010.0,15.4,32040.0,15.7,32660.0
Georgia,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",460.0,15.44,32120.0,14.29,29730.0
Georgia,"Inspectors, Testers, Sorters, Samplers, and Weighers",13780.0,15.89,33040.0,14.51,30170.0
Georgia,Jewelers and Precious Stone and Metal Workers,430.0,16.94,35230.0,16.99,35340.0
Georgia,Dental Laboratory Technicians,1300.0,17.62,36660.0,15.79,32840.0
Georgia,Medical Appliance Technicians,440.0,17.86,37140.0,18.35,38170.0
Georgia,Ophthalmic Laboratory Technicians,1270.0,13.08,27210.0,11.88,24720.0
Georgia,Packaging and Filling Machine Operators and Tenders,15820.0,13.53,28130.0,11.93,24820.0
Georgia,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2040.0,13.67,28440.0,13.05,27140.0
Georgia,"Painters, Transportation Equipment",1370.0,19.79,41160.0,18.28,38020.0
Georgia,"Painting, Coating, and Decorating Workers",440.0,12.73,26480.0,12.96,26950.0
Georgia,Photographic Process Workers and Processing Machine Operators,920.0,12.23,25430.0,11.21,23310.0
Georgia,Adhesive Bonding Machine Operators and Tenders,660.0,15.4,32030.0,14.88,30960.0
Georgia,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",510.0,12.15,25280.0,11.83,24610.0
Georgia,Cooling and Freezing Equipment Operators and Tenders,90.0,14.5,30170.0,11.23,23360.0
Georgia,Etchers and Engravers,120.0,13.66,28400.0,13.09,27220.0
Georgia,"Molders, Shapers, and Casters, Except Metal and Plastic",850.0,14.04,29200.0,13.44,27960.0
Georgia,"Paper Goods Machine Setters, Operators, and Tenders",4360.0,20.15,41920.0,18.56,38600.0
Georgia,Helpers--Production Workers,16360.0,10.88,22630.0,10.25,21310.0
Georgia,"Production Workers, All Other",6530.0,12.6,26210.0,9.58,19920.0
Georgia,Transportation and Material Moving Occupations,311460.0,16.56,34450.0,13.35,27770.0
Georgia,Aircraft Cargo Handling Supervisors,180.0,24.93,51850.0,25.41,52860.0
Georgia,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",5770.0,22.7,47220.0,21.87,45490.0
Georgia,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,6180.0,26.06,54200.0,24.75,51480.0
Georgia,Air Traffic Controllers,1010.0,63.26,131570.0,65.23,135690.0
Georgia,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",810.0,12.73,26490.0,11.78,24510.0
Georgia,"Bus Drivers, Transit and Intercity",3620.0,15.63,32500.0,15.3,31830.0
Georgia,"Bus Drivers, School or Special Client",16620.0,10.97,22820.0,9.33,19400.0
Georgia,Driver/Sales Workers,14120.0,13.19,27440.0,10.45,21730.0
Georgia,Heavy and Tractor-Trailer Truck Drivers,49370.0,19.55,40670.0,18.86,39240.0
Georgia,Light Truck or Delivery Services Drivers,24800.0,15.94,33150.0,13.63,28340.0
Georgia,Taxi Drivers and Chauffeurs,3390.0,9.57,19910.0,8.99,18690.0
Georgia,"Motor Vehicle Operators, All Other",580.0,12.62,26260.0,9.35,19450.0
Georgia,Locomotive Engineers,1070.0,27.29,56770.0,26.38,54860.0
Georgia,"Rail Yard Engineers, Dinkey Operators, and Hostlers",100.0,14.61,30380.0,13.48,28040.0
Georgia,"Railroad Brake, Signal, and Switch Operators",330.0,23.36,48590.0,22.45,46690.0
Georgia,Railroad Conductors and Yardmasters,1180.0,25.75,53550.0,25.04,52090.0
Georgia,Subway and Streetcar Operators,110.0,20.56,42770.0,20.82,43300.0
Georgia,Sailors and Marine Oilers,50.0,14.48,30120.0,15.18,31570.0
Georgia,"Captains, Mates, and Pilots of Water Vessels",120.0,61.17,127230.0,31.66,65840.0
Georgia,Motorboat Operators,140.0,10.65,22150.0,8.76,18230.0
Georgia,Bridge and Lock Tenders,30.0,18.33,38130.0,16.81,34970.0
Georgia,Parking Lot Attendants,2720.0,9.49,19750.0,8.93,18580.0
Georgia,Automotive and Watercraft Service Attendants,2310.0,10.37,21570.0,9.89,20560.0
Georgia,Traffic Technicians,190.0,17.1,35570.0,16.91,35170.0
Georgia,Transportation Inspectors,1260.0,31.86,66260.0,31.73,66010.0
Georgia,"Transportation Attendants, Except Flight Attendants",540.0,11.02,22920.0,9.85,20480.0
Georgia,"Transportation Workers, All Other",740.0,11.66,24260.0,8.83,18360.0
Georgia,Conveyor Operators and Tenders,1290.0,14.09,29310.0,13.55,28180.0
Georgia,Crane and Tower Operators,710.0,19.64,40850.0,17.78,36980.0
Georgia,Dredge Operators,30.0,23.97,49860.0,19.95,41490.0
Georgia,Excavating and Loading Machine and Dragline Operators,840.0,17.35,36080.0,16.48,34290.0
Georgia,"Loading Machine Operators, Underground Mining",30.0,19.88,41360.0,17.84,37110.0
Georgia,Industrial Truck and Tractor Operators,24250.0,14.4,29960.0,13.71,28510.0
Georgia,Cleaners of Vehicles and Equipment,7630.0,10.33,21480.0,9.28,19300.0
Georgia,"Laborers and Freight, Stock, and Material Movers, Hand",86210.0,12.83,26690.0,11.42,23740.0
Georgia,Machine Feeders and Offbearers,3910.0,13.15,27350.0,12.35,25680.0
Georgia,"Packers and Packagers, Hand",26580.0,10.4,21640.0,9.29,19330.0
Georgia,Gas Compressor and Gas Pumping Station Operators,40.0,27.68,57580.0,28.13,58520.0
Georgia,"Pump Operators, Except Wellhead Pumpers",110.0,21.41,44520.0,19.47,40500.0
Georgia,Refuse and Recyclable Material Collectors,3840.0,13.34,27750.0,13.02,27070.0
Georgia,"Tank Car, Truck, and Ship Loaders",120.0,16.21,33710.0,15.54,32320.0
Georgia,"Material Moving Workers, All Other",470.0,18.09,37630.0,18.7,38890.0
Hawaii,All Occupations,602200.0,21.84,45420.0,17.75,36910.0
Hawaii,Management Occupations,35940.0,42.21,87790.0,36.53,75990.0
Hawaii,Chief Executives,1940.0,69.56,144680.0,62.78,130570.0
Hawaii,General and Operations Managers,10440.0,46.94,97630.0,39.47,82100.0
Hawaii,Advertising and Promotions Managers,250.0,36.41,75730.0,37.07,77090.0
Hawaii,Marketing Managers,470.0,44.89,93370.0,40.57,84390.0
Hawaii,Sales Managers,2120.0,39.82,82820.0,34.78,72340.0
Hawaii,Public Relations and Fundraising Managers,260.0,43.29,90030.0,40.93,85140.0
Hawaii,Administrative Services Managers,1790.0,32.03,66630.0,30.06,62530.0
Hawaii,Computer and Information Systems Managers,770.0,46.57,96860.0,43.71,90910.0
Hawaii,Financial Managers,2320.0,44.75,93080.0,40.43,84090.0
Hawaii,Industrial Production Managers,190.0,34.47,71700.0,32.51,67630.0
Hawaii,Purchasing Managers,260.0,39.7,82570.0,36.5,75910.0
Hawaii,"Transportation, Storage, and Distribution Managers",450.0,38.31,79680.0,34.89,72570.0
Hawaii,Compensation and Benefits Managers,70.0,37.7,78410.0,38.45,79980.0
Hawaii,Human Resources Managers,520.0,41.27,85830.0,38.32,79710.0
Hawaii,Training and Development Managers,70.0,40.51,84260.0,38.81,80710.0
Hawaii,Construction Managers,1290.0,46.46,96640.0,44.11,91750.0
Hawaii,"Education Administrators, Preschool and Childcare Center/Program",330.0,23.29,48450.0,22.24,46250.0
Hawaii,"Education Administrators, Postsecondary",290.0,52.88,110000.0,45.49,94620.0
Hawaii,"Education Administrators, All Other",180.0,42.49,88380.0,37.12,77220.0
Hawaii,Architectural and Engineering Managers,670.0,53.28,110820.0,52.73,109680.0
Hawaii,Food Service Managers,2220.0,24.24,50420.0,22.41,46620.0
Hawaii,Lodging Managers,520.0,29.93,62260.0,25.38,52800.0
Hawaii,Medical and Health Services Managers,1090.0,50.52,105090.0,46.1,95890.0
Hawaii,Natural Sciences Managers,210.0,49.3,102550.0,45.51,94650.0
Hawaii,Postmasters and Mail Superintendents,60.0,35.18,73180.0,35.56,73970.0
Hawaii,"Property, Real Estate, and Community Association Managers",2630.0,25.54,53110.0,24.25,50440.0
Hawaii,Social and Community Service Managers,650.0,26.87,55880.0,26.5,55130.0
Hawaii,Emergency Management Directors,70.0,29.71,61790.0,27.2,56570.0
Hawaii,"Managers, All Other",2660.0,42.82,89070.0,41.93,87220.0
Hawaii,Business and Financial Operations Occupations,24240.0,30.56,63550.0,28.51,59310.0
Hawaii,"Buyers and Purchasing Agents, Farm Products",40.0,19.3,40150.0,17.44,36280.0
Hawaii,"Wholesale and Retail Buyers, Except Farm Products",970.0,21.39,44490.0,18.94,39390.0
Hawaii,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",930.0,29.97,62330.0,28.6,59480.0
Hawaii,"Claims Adjusters, Examiners, and Investigators",630.0,30.0,62390.0,30.04,62490.0
Hawaii,Compliance Officers,1380.0,30.65,63740.0,29.25,60850.0
Hawaii,Cost Estimators,910.0,35.97,74830.0,33.47,69610.0
Hawaii,Human Resources Specialists,1690.0,27.61,57420.0,26.52,55170.0
Hawaii,Labor Relations Specialists,470.0,28.67,59620.0,29.8,61980.0
Hawaii,Logisticians,400.0,39.08,81290.0,38.27,79600.0
Hawaii,Management Analysts,1630.0,36.82,76580.0,36.02,74920.0
Hawaii,"Meeting, Convention, and Event Planners",380.0,24.55,51060.0,24.89,51760.0
Hawaii,Fundraisers,230.0,31.31,65130.0,30.76,63980.0
Hawaii,"Compensation, Benefits, and Job Analysis Specialists",140.0,26.12,54330.0,25.97,54020.0
Hawaii,Training and Development Specialists,610.0,30.69,63830.0,29.19,60710.0
Hawaii,Market Research Analysts and Marketing Specialists,920.0,27.53,57260.0,25.68,53410.0
Hawaii,"Business Operations Specialists, All Other",4090.0,32.04,66640.0,30.99,64460.0
Hawaii,Accountants and Auditors,4600.0,29.11,60560.0,26.55,55220.0
Hawaii,Appraisers and Assessors of Real Estate,230.0,26.44,54990.0,25.88,53840.0
Hawaii,Budget Analysts,320.0,35.11,73030.0,34.07,70870.0
Hawaii,Credit Analysts,160.0,31.1,64690.0,26.89,55940.0
Hawaii,Financial Analysts,290.0,34.99,72780.0,32.39,67360.0
Hawaii,Personal Financial Advisors,360.0,45.44,94510.0,31.13,64760.0
Hawaii,Insurance Underwriters,360.0,29.22,60780.0,26.74,55620.0
Hawaii,Financial Examiners,40.0,33.07,68790.0,31.07,64630.0
Hawaii,Loan Officers,1020.0,29.36,61070.0,25.3,52630.0
Hawaii,"Tax Examiners and Collectors, and Revenue Agents",100.0,33.94,70590.0,33.01,68660.0
Hawaii,Tax Preparers,350.0,26.17,54430.0,23.83,49580.0
Hawaii,"Financial Specialists, All Other",930.0,29.62,61610.0,28.16,58580.0
Hawaii,Computer and Mathematical Occupations,9460.0,34.25,71240.0,33.33,69330.0
Hawaii,Computer and Information Research Scientists,80.0,50.6,105250.0,51.47,107060.0
Hawaii,Computer Systems Analysts,990.0,36.26,75420.0,34.58,71940.0
Hawaii,Information Security Analysts,160.0,38.91,80930.0,39.4,81960.0
Hawaii,Computer Programmers,600.0,30.56,63570.0,28.94,60200.0
Hawaii,"Software Developers, Applications",880.0,39.21,81550.0,36.75,76440.0
Hawaii,"Software Developers, Systems Software",730.0,42.38,88160.0,42.28,87940.0
Hawaii,Web Developers,300.0,24.64,51240.0,21.48,44670.0
Hawaii,Database Administrators,220.0,30.24,62900.0,30.96,64400.0
Hawaii,Network and Computer Systems Administrators,1360.0,31.95,66450.0,31.78,66100.0
Hawaii,Computer Network Architects,220.0,49.26,102460.0,42.34,88060.0
Hawaii,Computer User Support Specialists,1500.0,24.46,50890.0,23.28,48420.0
Hawaii,Computer Network Support Specialists,530.0,27.82,57870.0,26.78,55710.0
Hawaii,"Computer Occupations, All Other",1480.0,39.94,83070.0,40.88,85040.0
Hawaii,Actuaries,70.0,45.5,94640.0,43.18,89810.0
Hawaii,Operations Research Analysts,220.0,37.13,77230.0,32.59,67790.0
Hawaii,Statisticians,110.0,29.42,61190.0,27.19,56560.0
Hawaii,Architecture and Engineering Occupations,8960.0,37.09,77150.0,35.77,74400.0
Hawaii,"Architects, Except Landscape and Naval",350.0,36.34,75580.0,37.02,77010.0
Hawaii,Landscape Architects,290.0,47.81,99450.0,34.63,72030.0
Hawaii,Cartographers and Photogrammetrists,60.0,27.67,57550.0,26.62,55360.0
Hawaii,Surveyors,230.0,26.97,56100.0,25.82,53710.0
Hawaii,Civil Engineers,2070.0,37.93,78890.0,37.27,77510.0
Hawaii,Computer Hardware Engineers,180.0,43.38,90220.0,44.25,92050.0
Hawaii,Electrical Engineers,660.0,40.32,83860.0,40.14,83500.0
Hawaii,"Electronics Engineers, Except Computer",470.0,43.26,89980.0,42.52,88440.0
