State,Occupation,Total Employees,Hourly Mean,Annual Mean,Hourly Median,Annual Median
Hawaii,"Arts, Design, Entertainment, Sports, and Media Occupations",9210.0,24.18,50290.0,21.0,43680.0
Hawaii,Art Directors,140.0,27.21,56600.0,26.0,54070.0
Hawaii,Craft Artists,50.0,25.02,52050.0,24.24,50420.0
Hawaii,Multimedia Artists and Animators,40.0,30.16,62740.0,29.4,61160.0
Hawaii,Commercial and Industrial Designers,50.0,26.11,54300.0,26.41,54930.0
Hawaii,Fashion Designers,30.0,21.27,44240.0,20.45,42540.0
Hawaii,Floral Designers,140.0,13.94,29000.0,13.43,27930.0
Hawaii,Graphic Designers,480.0,21.88,45520.0,21.31,44330.0
Hawaii,Interior Designers,70.0,29.05,60430.0,26.48,55080.0
Hawaii,Merchandise Displayers and Window Trimmers,850.0,14.68,30540.0,13.93,28970.0
Hawaii,Set and Exhibit Designers,60.0,23.58,49040.0,22.12,46000.0
Hawaii,Music Directors and Composers,160.0,16.4,34110.0,13.56,28200.0
Hawaii,Radio and Television Announcers,160.0,26.13,54340.0,16.73,34800.0
Hawaii,Reporters and Correspondents,100.0,19.97,41540.0,20.06,41730.0
Hawaii,Public Relations Specialists,1160.0,29.73,61850.0,25.99,54050.0
Hawaii,Editors,240.0,26.59,55320.0,24.58,51120.0
Hawaii,Technical Writers,70.0,23.34,48550.0,21.93,45620.0
Hawaii,Writers and Authors,120.0,26.44,55000.0,22.35,46490.0
Hawaii,Interpreters and Translators,150.0,20.56,42760.0,20.81,43290.0
Hawaii,Audio and Video Equipment Technicians,610.0,22.07,45900.0,21.73,45190.0
Hawaii,Broadcast Technicians,120.0,18.25,37960.0,15.82,32910.0
Hawaii,Photographers,440.0,18.99,39500.0,13.0,27030.0
Hawaii,"Media and Communication Equipment Workers, All Other",240.0,33.45,69570.0,36.03,74950.0
Hawaii,Healthcare Practitioners and Technical Occupations,31190.0,43.43,90330.0,37.74,78490.0
Hawaii,"Dentists, General",550.0,86.5,179920.0,62.66,130330.0
Hawaii,Dietitians and Nutritionists,400.0,32.15,66870.0,31.79,66120.0
Hawaii,Optometrists,200.0,53.65,111590.0,53.35,110960.0
Hawaii,Pharmacists,1560.0,55.23,114880.0,57.33,119250.0
Hawaii,Family and General Practitioners,440.0,103.33,214930.0,98.41,204700.0
Hawaii,"Internists, General",210.0,89.26,185670.0,79.29,164920.0
Hawaii,"Pediatricians, General",130.0,90.28,187790.0,84.24,175210.0
Hawaii,Psychiatrists,130.0,74.06,154040.0,68.55,142590.0
Hawaii,Physician Assistants,260.0,54.73,113840.0,50.3,104630.0
Hawaii,Occupational Therapists,280.0,37.15,77280.0,37.49,77970.0
Hawaii,Physical Therapists,890.0,41.3,85900.0,41.24,85780.0
Hawaii,Recreational Therapists,70.0,21.63,44980.0,22.49,46780.0
Hawaii,Respiratory Therapists,320.0,31.37,65250.0,32.93,68490.0
Hawaii,Speech-Language Pathologists,570.0,34.46,71680.0,34.1,70920.0
Hawaii,Veterinarians,250.0,96.75,201250.0,88.63,184350.0
Hawaii,Registered Nurses,11300.0,42.75,88910.0,43.76,91020.0
Hawaii,Nurse Anesthetists,100.0,89.99,187190.0,89.16,185460.0
Hawaii,Nurse Practitioners,330.0,56.34,117180.0,55.56,115570.0
Hawaii,"Health Diagnosing and Treating Practitioners, All Other",260.0,33.65,70000.0,34.3,71340.0
Hawaii,Medical and Clinical Laboratory Technologists,640.0,32.76,68150.0,32.89,68410.0
Hawaii,Medical and Clinical Laboratory Technicians,720.0,22.79,47400.0,22.5,46790.0
Hawaii,Dental Hygienists,910.0,35.86,74590.0,35.57,73970.0
Hawaii,Cardiovascular Technologists and Technicians,230.0,29.39,61130.0,24.56,51080.0
Hawaii,Diagnostic Medical Sonographers,170.0,36.4,75720.0,37.15,77260.0
Hawaii,Nuclear Medicine Technologists,80.0,42.09,87540.0,43.72,90940.0
Hawaii,Radiologic Technologists,670.0,32.26,67090.0,32.94,68510.0
Hawaii,Magnetic Resonance Imaging Technologists,100.0,39.34,81820.0,41.73,86800.0
Hawaii,Emergency Medical Technicians and Paramedics,840.0,23.89,49680.0,24.04,50000.0
Hawaii,Dietetic Technicians,80.0,15.43,32100.0,14.81,30800.0
Hawaii,Pharmacy Technicians,1810.0,17.69,36790.0,17.75,36910.0
Hawaii,Respiratory Therapy Technicians,120.0,26.05,54180.0,27.31,56810.0
Hawaii,Surgical Technologists,350.0,24.66,51300.0,23.35,48560.0
Hawaii,Veterinary Technologists and Technicians,350.0,15.64,32540.0,15.37,31970.0
Hawaii,Ophthalmic Medical Technicians,260.0,21.13,43950.0,20.72,43100.0
Hawaii,Licensed Practical and Licensed Vocational Nurses,1280.0,23.55,48980.0,23.24,48340.0
Hawaii,Medical Records and Health Information Technicians,630.0,22.42,46630.0,21.38,44480.0
Hawaii,"Opticians, Dispensing",450.0,17.77,36950.0,17.6,36610.0
Hawaii,"Health Technologists and Technicians, All Other",490.0,25.08,52160.0,22.88,47580.0
Hawaii,Occupational Health and Safety Specialists,460.0,35.98,74840.0,35.89,74640.0
Hawaii,"Healthcare Practitioners and Technical Workers, All Other",200.0,29.53,61430.0,26.45,55020.0
Hawaii,Healthcare Support Occupations,19280.0,16.43,34170.0,15.4,32040.0
Hawaii,Home Health Aides,4200.0,12.78,26590.0,12.78,26580.0
Hawaii,Psychiatric Aides,360.0,17.81,37050.0,17.85,37130.0
Hawaii,Nursing Assistants,5500.0,15.38,31990.0,15.08,31370.0
Hawaii,Orderlies,80.0,17.69,36800.0,18.2,37850.0
Hawaii,Occupational Therapy Assistants,60.0,25.89,53850.0,26.15,54390.0
Hawaii,Physical Therapist Assistants,290.0,20.39,42400.0,21.15,44000.0
Hawaii,Physical Therapist Aides,190.0,13.28,27620.0,12.98,27000.0
Hawaii,Massage Therapists,1390.0,25.78,53630.0,23.19,48230.0
Hawaii,Dental Assistants,1600.0,17.44,36280.0,17.33,36040.0
Hawaii,Medical Assistants,3140.0,17.05,35450.0,17.06,35480.0
Hawaii,Medical Equipment Preparers,240.0,19.16,39850.0,18.6,38680.0
Hawaii,Medical Transcriptionists,150.0,14.91,31020.0,12.12,25210.0
Hawaii,Pharmacy Aides,120.0,16.77,34880.0,17.05,35470.0
Hawaii,Veterinary Assistants and Laboratory Animal Caretakers,270.0,13.9,28910.0,12.28,25530.0
Hawaii,Phlebotomists,670.0,16.93,35220.0,16.67,34670.0
Hawaii,"Healthcare Support Workers, All Other",1010.0,18.98,39480.0,18.45,38370.0
Hawaii,Protective Service Occupations,20790.0,22.34,46460.0,19.45,40460.0
Hawaii,First-Line Supervisors of Correctional Officers,50.0,37.42,77830.0,35.59,74030.0
Hawaii,First-Line Supervisors of Police and Detectives,630.0,49.58,103130.0,49.59,103150.0
Hawaii,First-Line Supervisors of Fire Fighting and Prevention Workers,450.0,40.25,83730.0,40.92,85110.0
Hawaii,"First-Line Supervisors of Protective Service Workers, All Other",590.0,22.79,47410.0,22.77,47370.0
Hawaii,Firefighters,1780.0,27.15,56470.0,26.52,55170.0
Hawaii,Bailiffs,50.0,22.54,46880.0,22.46,46730.0
Hawaii,Correctional Officers and Jailers,1560.0,27.41,57010.0,27.54,57290.0
Hawaii,Detectives and Criminal Investigators,470.0,48.6,101080.0,47.2,98180.0
Hawaii,Fish and Game Wardens,90.0,27.97,58170.0,27.82,57870.0
Hawaii,Parking Enforcement Workers,40.0,16.65,34620.0,15.88,33030.0
Hawaii,Police and Sheriff's Patrol Officers,2690.0,33.68,70060.0,33.88,70460.0
Hawaii,Private Detectives and Investigators,80.0,24.71,51390.0,24.61,51200.0
Hawaii,Security Guards,9770.0,14.75,30690.0,14.11,29350.0
Hawaii,Crossing Guards,110.0,13.26,27570.0,13.44,27960.0
Hawaii,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1010.0,17.61,36640.0,18.1,37640.0
Hawaii,Transportation Security Screeners,1020.0,18.73,38950.0,18.21,37870.0
Hawaii,Food Preparation and Serving Related Occupations,81250.0,14.78,30750.0,11.96,24890.0
Hawaii,Chefs and Head Cooks,1630.0,24.76,51500.0,22.5,46810.0
Hawaii,First-Line Supervisors of Food Preparation and Serving Workers,5060.0,18.34,38150.0,17.38,36140.0
Hawaii,"Cooks, Fast Food",2350.0,12.43,25850.0,11.56,24030.0
Hawaii,"Cooks, Institution and Cafeteria",1580.0,16.4,34100.0,16.33,33960.0
Hawaii,"Cooks, Restaurant",8410.0,16.22,33740.0,14.6,30370.0
Hawaii,"Cooks, Short Order",1260.0,12.8,26630.0,11.47,23870.0
Hawaii,"Cooks, All Other",410.0,16.74,34810.0,15.09,31380.0
Hawaii,Food Preparation Workers,7710.0,12.3,25590.0,11.09,23070.0
Hawaii,Bartenders,3200.0,19.79,41160.0,18.35,38160.0
Hawaii,"Combined Food Preparation and Serving Workers, Including Fast Food",12880.0,11.07,23030.0,9.71,20190.0
Hawaii,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",5470.0,11.33,23570.0,10.24,21290.0
Hawaii,Waiters and Waitresses,16110.0,17.84,37100.0,16.46,34230.0
Hawaii,"Food Servers, Nonrestaurant",2220.0,14.38,29910.0,11.63,24180.0
Hawaii,Dining Room and Cafeteria Attendants and Bartender Helpers,5130.0,14.51,30170.0,12.65,26320.0
Hawaii,Dishwashers,4050.0,12.79,26610.0,10.99,22860.0
Hawaii,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3530.0,11.97,24900.0,10.47,21780.0
Hawaii,"Food Preparation and Serving Related Workers, All Other",260.0,12.37,25730.0,10.95,22780.0
Hawaii,Building and Grounds Cleaning and Maintenance Occupations,35200.0,15.85,32960.0,16.24,33780.0
Hawaii,First-Line Supervisors of Housekeeping and Janitorial Workers,1350.0,20.19,42000.0,19.72,41020.0
Hawaii,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",740.0,24.41,50770.0,23.33,48530.0
Hawaii,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",13070.0,13.45,27970.0,12.59,26190.0
Hawaii,Maids and Housekeeping Cleaners,11930.0,17.71,36830.0,17.88,37180.0
Hawaii,Pest Control Workers,660.0,19.56,40690.0,18.21,37880.0
Hawaii,Landscaping and Groundskeeping Workers,7020.0,14.73,30640.0,14.34,29820.0
Hawaii,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",70.0,17.93,37290.0,18.71,38910.0
Hawaii,Tree Trimmers and Pruners,250.0,22.59,46990.0,22.87,47570.0
Hawaii,"Grounds Maintenance Workers, All Other",90.0,21.39,44490.0,21.43,44580.0
Hawaii,Personal Care and Service Occupations,20470.0,14.35,29850.0,12.32,25620.0
Hawaii,First-Line Supervisors of Personal Service Workers,1130.0,21.77,45280.0,20.96,43590.0
Hawaii,Animal Trainers,100.0,13.23,27510.0,13.08,27210.0
Hawaii,Nonfarm Animal Caretakers,570.0,14.9,30990.0,13.38,27830.0
Hawaii,"Ushers, Lobby Attendants, and Ticket Takers",720.0,9.97,20730.0,9.23,19190.0
Hawaii,Amusement and Recreation Attendants,1260.0,13.37,27820.0,12.75,26530.0
Hawaii,"Locker Room, Coatroom, and Dressing Room Attendants",320.0,15.3,31830.0,15.03,31260.0
Hawaii,Embalmers,50.0,18.22,37900.0,17.09,35550.0
Hawaii,"Hairdressers, Hairstylists, and Cosmetologists",1030.0,18.31,38080.0,15.98,33230.0
Hawaii,Manicurists and Pedicurists,360.0,13.22,27500.0,11.33,23560.0
Hawaii,Skincare Specialists,270.0,19.1,39730.0,16.14,33570.0
Hawaii,Baggage Porters and Bellhops,1380.0,13.93,28970.0,11.64,24210.0
Hawaii,Concierges,800.0,18.16,37780.0,19.94,41480.0
Hawaii,Tour Guides and Escorts,1340.0,14.0,29110.0,13.43,27930.0
Hawaii,Childcare Workers,2620.0,10.2,21210.0,9.4,19540.0
Hawaii,Personal Care Aides,3940.0,11.98,24910.0,11.87,24690.0
Hawaii,Fitness Trainers and Aerobics Instructors,950.0,22.59,46990.0,21.36,44420.0
Hawaii,Recreation Workers,2380.0,14.6,30360.0,12.79,26600.0
Hawaii,Residential Advisors,310.0,14.87,30930.0,13.67,28420.0
Hawaii,"Personal Care and Service Workers, All Other",730.0,14.51,30180.0,13.07,27180.0
Hawaii,Sales and Related Occupations,61950.0,17.22,35820.0,13.38,27830.0
Hawaii,First-Line Supervisors of Retail Sales Workers,6360.0,21.73,45200.0,20.13,41870.0
Hawaii,First-Line Supervisors of Non-Retail Sales Workers,1310.0,33.15,68960.0,29.08,60490.0
Hawaii,Cashiers,16130.0,11.34,23600.0,10.31,21440.0
Hawaii,Counter and Rental Clerks,1900.0,16.32,33950.0,14.45,30050.0
Hawaii,Parts Salespersons,600.0,17.01,35390.0,16.43,34170.0
Hawaii,Retail Salespersons,23110.0,13.69,28470.0,12.27,25520.0
Hawaii,Advertising Sales Agents,330.0,28.85,60000.0,27.48,57150.0
Hawaii,Insurance Sales Agents,1020.0,35.41,73640.0,27.27,56710.0
Hawaii,"Securities, Commodities, and Financial Services Sales Agents",660.0,47.05,97870.0,31.68,65900.0
Hawaii,Travel Agents,670.0,17.89,37220.0,17.39,36170.0
Hawaii,"Sales Representatives, Services, All Other",3450.0,25.13,52280.0,20.31,42240.0
Hawaii,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",990.0,33.72,70140.0,30.28,62980.0
Hawaii,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3420.0,22.46,46710.0,21.36,44420.0
Hawaii,Demonstrators and Product Promoters,420.0,15.29,31800.0,12.62,26240.0
Hawaii,Real Estate Brokers,330.0,57.84,120310.0,39.01,81140.0
Hawaii,Real Estate Sales Agents,250.0,40.92,85110.0,34.42,71590.0
Hawaii,Sales Engineers,160.0,50.92,105920.0,36.92,76790.0
Hawaii,Telemarketers,310.0,13.92,28950.0,12.21,25400.0
Hawaii,"Sales and Related Workers, All Other",330.0,20.78,43220.0,18.23,37920.0
Hawaii,Office and Administrative Support Occupations,91040.0,18.57,38620.0,17.67,36760.0
Hawaii,First-Line Supervisors of Office and Administrative Support Workers,6970.0,26.56,55250.0,24.82,51620.0
Hawaii,"Switchboard Operators, Including Answering Service",790.0,18.39,38250.0,19.26,40050.0
Hawaii,Telephone Operators,50.0,20.55,42740.0,21.41,44540.0
Hawaii,Bill and Account Collectors,750.0,18.13,37700.0,17.84,37110.0
Hawaii,Billing and Posting Clerks,1520.0,19.09,39700.0,19.03,39570.0
Hawaii,"Bookkeeping, Accounting, and Auditing Clerks",6460.0,19.36,40270.0,18.79,39080.0
Hawaii,Payroll and Timekeeping Clerks,790.0,20.57,42790.0,20.15,41910.0
Hawaii,Procurement Clerks,300.0,19.79,41150.0,20.05,41710.0
Hawaii,Tellers,2040.0,12.96,26950.0,12.54,26070.0
Hawaii,"Financial Clerks, All Other",140.0,14.01,29150.0,11.86,24680.0
Hawaii,Brokerage Clerks,70.0,20.62,42880.0,18.25,37950.0
Hawaii,"Court, Municipal, and License Clerks",810.0,21.28,44260.0,20.54,42730.0
Hawaii,"Credit Authorizers, Checkers, and Clerks",50.0,19.01,39540.0,18.78,39070.0
Hawaii,Customer Service Representatives,7610.0,17.84,37120.0,16.87,35100.0
Hawaii,"Eligibility Interviewers, Government Programs",680.0,22.27,46310.0,21.99,45740.0
Hawaii,File Clerks,600.0,11.43,23770.0,9.5,19750.0
Hawaii,"Hotel, Motel, and Resort Desk Clerks",2360.0,19.72,41010.0,20.43,42490.0
Hawaii,"Interviewers, Except Eligibility and Loan",390.0,18.68,38860.0,18.5,38480.0
Hawaii,"Library Assistants, Clerical",290.0,15.44,32120.0,14.89,30970.0
Hawaii,Loan Interviewers and Clerks,790.0,21.48,44680.0,18.52,38520.0
Hawaii,New Accounts Clerks,310.0,16.39,34100.0,16.27,33830.0
Hawaii,Order Clerks,510.0,17.04,35450.0,16.88,35110.0
Hawaii,"Human Resources Assistants, Except Payroll and Timekeeping",1060.0,19.48,40520.0,19.66,40900.0
Hawaii,Receptionists and Information Clerks,3440.0,15.43,32090.0,14.81,30800.0
Hawaii,Reservation and Transportation Ticket Agents and Travel Clerks,2760.0,16.99,35340.0,16.04,33350.0
Hawaii,"Information and Record Clerks, All Other",1050.0,19.96,41510.0,19.94,41470.0
Hawaii,Cargo and Freight Agents,890.0,16.32,33940.0,14.24,29610.0
Hawaii,Couriers and Messengers,350.0,13.68,28450.0,13.04,27120.0
Hawaii,"Police, Fire, and Ambulance Dispatchers",200.0,22.87,47560.0,22.49,46770.0
Hawaii,"Dispatchers, Except Police, Fire, and Ambulance",790.0,20.77,43210.0,19.24,40020.0
Hawaii,"Meter Readers, Utilities",120.0,25.08,52160.0,26.34,54790.0
Hawaii,Postal Service Clerks,440.0,24.87,51720.0,27.3,56790.0
Hawaii,Postal Service Mail Carriers,1100.0,25.43,52900.0,28.77,59850.0
Hawaii,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",390.0,24.33,50600.0,27.3,56790.0
Hawaii,"Production, Planning, and Expediting Clerks",600.0,24.65,51280.0,23.95,49820.0
Hawaii,"Shipping, Receiving, and Traffic Clerks",2000.0,18.34,38150.0,16.7,34730.0
Hawaii,Stock Clerks and Order Fillers,8630.0,13.99,29100.0,12.93,26890.0
Hawaii,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",590.0,11.66,24250.0,9.56,19880.0
Hawaii,Executive Secretaries and Executive Administrative Assistants,3160.0,25.43,52890.0,25.23,52470.0
Hawaii,Legal Secretaries,720.0,22.52,46840.0,22.82,47460.0
Hawaii,Medical Secretaries,1420.0,18.5,38480.0,18.09,37630.0
Hawaii,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",9880.0,19.04,39610.0,18.62,38720.0
Hawaii,Computer Operators,410.0,20.7,43050.0,19.46,40480.0
Hawaii,Data Entry Keyers,690.0,16.62,34560.0,15.72,32690.0
Hawaii,Word Processors and Typists,690.0,15.87,33010.0,14.8,30790.0
Hawaii,Insurance Claims and Policy Processing Clerks,650.0,19.4,40340.0,18.81,39120.0
Hawaii,"Mail Clerks and Mail Machine Operators, Except Postal Service",120.0,15.74,32750.0,16.12,33530.0
Hawaii,"Office Clerks, General",12480.0,16.19,33670.0,15.87,33010.0
Hawaii,"Office Machine Operators, Except Computer",120.0,20.79,43250.0,22.09,45950.0
Hawaii,Statistical Assistants,40.0,22.13,46020.0,20.89,43460.0
Hawaii,"Office and Administrative Support Workers, All Other",1830.0,15.44,32110.0,14.19,29510.0
Hawaii,"Farming, Fishing, and Forestry Occupations",960.0,16.59,34520.0,14.78,30740.0
Hawaii,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",70.0,24.83,51640.0,24.4,50760.0
Hawaii,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",430.0,13.71,28520.0,12.17,25320.0
Hawaii,"Farmworkers, Farm, Ranch, and Aquacultural Animals",90.0,16.49,34300.0,13.92,28950.0
Hawaii,"Agricultural Workers, All Other",120.0,18.17,37800.0,17.55,36510.0
Hawaii,Construction and Extraction Occupations,33560.0,31.32,65140.0,30.87,64210.0
Hawaii,First-Line Supervisors of Construction Trades and Extraction Workers,2490.0,37.25,77470.0,36.99,76950.0
Hawaii,Brickmasons and Blockmasons,290.0,28.4,59080.0,28.26,58790.0
Hawaii,Stonemasons,170.0,27.83,57890.0,29.11,60560.0
Hawaii,Carpenters,5190.0,33.15,68960.0,33.11,68870.0
Hawaii,Carpet Installers,220.0,26.09,54260.0,26.9,55940.0
Hawaii,"Floor Layers, Except Carpet, Wood, and Hard Tiles",250.0,26.7,55540.0,28.06,58360.0
Hawaii,Tile and Marble Setters,380.0,29.38,61120.0,28.01,58250.0
Hawaii,Cement Masons and Concrete Finishers,950.0,32.35,67290.0,31.99,66540.0
Hawaii,Construction Laborers,5570.0,27.01,56180.0,28.05,58350.0
Hawaii,"Paving, Surfacing, and Tamping Equipment Operators",110.0,29.24,60830.0,25.02,52040.0
Hawaii,Operating Engineers and Other Construction Equipment Operators,2230.0,35.12,73050.0,35.92,74720.0
Hawaii,Drywall and Ceiling Tile Installers,1010.0,36.29,75480.0,40.42,84070.0
Hawaii,Tapers,490.0,36.83,76610.0,41.43,86160.0
Hawaii,Electricians,3890.0,35.95,74770.0,36.23,75360.0
Hawaii,Glaziers,340.0,34.23,71190.0,35.59,74020.0
Hawaii,"Insulation Workers, Mechanical",130.0,27.91,58050.0,27.71,57630.0
Hawaii,"Painters, Construction and Maintenance",2050.0,26.0,54090.0,25.52,53080.0
Hawaii,Pipelayers,100.0,27.09,56340.0,26.91,55970.0
Hawaii,"Plumbers, Pipefitters, and Steamfitters",2260.0,32.77,68160.0,30.84,64140.0
Hawaii,Plasterers and Stucco Masons,300.0,25.36,52750.0,21.14,43970.0
Hawaii,Reinforcing Iron and Rebar Workers,500.0,34.71,72200.0,36.89,76740.0
Hawaii,Roofers,880.0,23.88,49670.0,23.14,48140.0
Hawaii,Sheet Metal Workers,970.0,32.24,67050.0,33.78,70270.0
Hawaii,Structural Iron and Steel Workers,170.0,34.75,72280.0,35.24,73300.0
Hawaii,Solar Photovoltaic Installers,150.0,25.46,52950.0,24.16,50240.0
Hawaii,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",70.0,16.52,34360.0,15.19,31590.0
Hawaii,Helpers--Carpenters,140.0,17.3,35980.0,16.85,35040.0
Hawaii,Helpers--Electricians,210.0,27.33,56850.0,27.62,57460.0
Hawaii,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",180.0,13.18,27410.0,12.93,26890.0
Hawaii,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",130.0,20.9,43480.0,20.69,43040.0
Hawaii,Helpers--Roofers,70.0,12.11,25180.0,12.09,25140.0
Hawaii,"Helpers, Construction Trades, All Other",140.0,18.24,37950.0,15.32,31870.0
Hawaii,Construction and Building Inspectors,750.0,30.08,62560.0,29.01,60340.0
Hawaii,Fence Erectors,60.0,17.13,35640.0,17.07,35500.0
Hawaii,Hazardous Materials Removal Workers,280.0,21.56,44850.0,22.11,45990.0
Hawaii,Septic Tank Servicers and Sewer Pipe Cleaners,110.0,22.25,46280.0,22.34,46470.0
Hawaii,"Construction and Related Workers, All Other",60.0,20.14,41900.0,21.48,44670.0
Hawaii,"Installation, Maintenance, and Repair Occupations",23990.0,25.6,53250.0,24.68,51330.0
Hawaii,"First-Line Supervisors of Mechanics, Installers, and Repairers",2330.0,34.81,72400.0,35.19,73180.0
Hawaii,"Computer, Automated Teller, and Office Machine Repairers",360.0,19.77,41130.0,20.84,43350.0
Hawaii,"Radio, Cellular, and Tower Equipment Installers and Repairers",140.0,24.52,51000.0,24.48,50910.0
Hawaii,"Telecommunications Equipment Installers and Repairers, Except Line Installers",980.0,30.15,62720.0,32.19,66950.0
Hawaii,Avionics Technicians,110.0,27.85,57930.0,30.5,63440.0
Hawaii,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",350.0,31.29,65090.0,32.72,68060.0
Hawaii,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",100.0,41.23,85760.0,42.3,87980.0
Hawaii,"Electronic Equipment Installers and Repairers, Motor Vehicles",70.0,12.2,25380.0,11.77,24470.0
Hawaii,Security and Fire Alarm Systems Installers,460.0,21.76,45270.0,19.98,41550.0
Hawaii,Aircraft Mechanics and Service Technicians,1290.0,30.51,63470.0,30.39,63200.0
Hawaii,Automotive Body and Related Repairers,530.0,24.39,50720.0,22.99,47820.0
Hawaii,Automotive Service Technicians and Mechanics,2690.0,20.88,43420.0,19.88,41350.0
Hawaii,Bus and Truck Mechanics and Diesel Engine Specialists,960.0,26.69,55510.0,27.0,56150.0
Hawaii,"Mobile Heavy Equipment Mechanics, Except Engines",450.0,31.33,65170.0,31.73,66000.0
Hawaii,Motorboat Mechanics and Service Technicians,30.0,27.82,57860.0,28.65,59590.0
Hawaii,Outdoor Power Equipment and Other Small Engine Mechanics,130.0,23.13,48110.0,23.15,48140.0
Hawaii,Tire Repairers and Changers,230.0,15.9,33070.0,15.4,32020.0
Hawaii,"Control and Valve Installers and Repairers, Except Mechanical Door",60.0,30.54,63530.0,27.45,57100.0
Hawaii,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",800.0,32.12,66820.0,33.03,68700.0
Hawaii,Home Appliance Repairers,90.0,22.91,47640.0,24.68,51340.0
Hawaii,Industrial Machinery Mechanics,710.0,28.6,59480.0,28.2,58660.0
Hawaii,"Maintenance Workers, Machinery",160.0,26.61,55340.0,23.97,49860.0
Hawaii,Electrical Power-Line Installers and Repairers,370.0,39.38,81900.0,41.39,86090.0
Hawaii,Telecommunications Line Installers and Repairers,330.0,29.11,60540.0,32.61,67830.0
Hawaii,Medical Equipment Repairers,60.0,25.33,52690.0,22.7,47220.0
Hawaii,"Precision Instrument and Equipment Repairers, All Other",180.0,32.63,67870.0,33.74,70180.0
Hawaii,"Maintenance and Repair Workers, General",7190.0,21.59,44900.0,21.09,43870.0
Hawaii,Riggers,170.0,30.93,64340.0,32.94,68510.0
Hawaii,"Helpers--Installation, Maintenance, and Repair Workers",650.0,18.71,38920.0,18.52,38520.0
Hawaii,"Installation, Maintenance, and Repair Workers, All Other",1360.0,26.74,55610.0,27.84,57900.0
Hawaii,Production Occupations,16070.0,19.02,39570.0,16.43,34180.0
Hawaii,First-Line Supervisors of Production and Operating Workers,1380.0,29.81,62010.0,26.91,55980.0
Hawaii,Team Assemblers,470.0,12.12,25210.0,9.63,20030.0
Hawaii,"Assemblers and Fabricators, All Other",290.0,17.16,35700.0,15.99,33260.0
Hawaii,Bakers,1420.0,16.64,34620.0,15.25,31730.0
Hawaii,Butchers and Meat Cutters,580.0,19.22,39990.0,20.37,42360.0
Hawaii,"Meat, Poultry, and Fish Cutters and Trimmers",570.0,12.7,26410.0,11.79,24530.0
Hawaii,Slaughterers and Meat Packers,100.0,11.76,24460.0,10.52,21870.0
Hawaii,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",120.0,15.69,32630.0,16.11,33510.0
Hawaii,Food Batchmakers,590.0,13.05,27150.0,10.91,22700.0
Hawaii,Food Cooking Machine Operators and Tenders,160.0,12.33,25650.0,10.19,21200.0
Hawaii,"Food Processing Workers, All Other",60.0,11.43,23770.0,9.86,20500.0
Hawaii,Machinists,260.0,27.77,57770.0,28.62,59520.0
Hawaii,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",150.0,22.18,46140.0,21.22,44140.0
Hawaii,"Welders, Cutters, Solderers, and Brazers",610.0,27.97,58170.0,28.07,58390.0
Hawaii,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",50.0,26.0,54080.0,27.14,56450.0
Hawaii,Prepress Technicians and Workers,110.0,17.0,35350.0,16.25,33790.0
Hawaii,Printing Press Operators,300.0,18.67,38840.0,16.15,33600.0
Hawaii,Laundry and Dry-Cleaning Workers,1710.0,15.32,31870.0,14.63,30420.0
Hawaii,"Pressers, Textile, Garment, and Related Materials",570.0,11.59,24110.0,11.15,23190.0
Hawaii,Sewing Machine Operators,390.0,12.1,25170.0,10.83,22520.0
Hawaii,"Tailors, Dressmakers, and Custom Sewers",100.0,14.1,29340.0,11.22,23330.0
Hawaii,"Textile, Apparel, and Furnishings Workers, All Other",110.0,19.02,39570.0,18.12,37680.0
Hawaii,Cabinetmakers and Bench Carpenters,170.0,21.02,43720.0,20.7,43060.0
Hawaii,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",60.0,16.95,35260.0,15.37,31960.0
Hawaii,Power Distributors and Dispatchers,40.0,43.06,89570.0,43.54,90570.0
Hawaii,Power Plant Operators,240.0,39.12,81370.0,40.54,84330.0
Hawaii,Stationary Engineers and Boiler Operators,70.0,35.4,73640.0,35.37,73570.0
